# GNUBANDS: Utility for SIESTA to transform bands output into Gnuplot format
#
#                                                  Emilio Artacho, Feb. 1999
#                                                   Alberto Garcia, May 2012
#                                         Nick Papior, April 2013, July 2016
# --------------------------------------------------------------------------
# E_F               =    -3.6509
# k_min, k_max      =     0.0000    2.1174
# E_min, E_max      =     -1e30       1e30
# Nbands, Nspin, Nk =     26     1   301
# Using min_band, max_band =      1    26
# Total number of bands =     26
#
#        k            E[eV]
# --------------------------------------------------------------------------

      0.472831    -12.514500  1
      0.480583    -12.644900  1
      0.488334    -12.775100  1
      0.496085    -12.905100  1
      0.503837    -13.034800  1
      0.511588    -13.164200  1
      0.519339    -13.293200  1
      0.527091    -13.421800  1
      0.534842    -13.550000  1
      0.542593    -13.677700  1
      0.550345    -13.805000  1
      0.558096    -13.931700  1
      0.565847    -14.057900  1
      0.573599    -14.183500  1
      0.581350    -14.308400  1
      0.589101    -14.432700  1
      0.596853    -14.556300  1
      0.604604    -14.679100  1
      0.612355    -14.801200  1
      0.620107    -14.922400  1
      0.627858    -15.042700  1
      0.635609    -15.162000  1
      0.643361    -15.280300  1
      0.651112    -15.397500  1
      0.658863    -15.513500  1
      0.666615    -15.628100  1
      0.674366    -15.741200  1
      0.682117    -15.852700  1
      0.689869    -15.962200  1
      0.697620    -16.069500  1
      0.705371    -16.174200  1
      0.713123    -16.275800  1
      0.720874    -16.373400  1
      0.728625    -16.466100  1
      0.736377    -16.552300  1
      0.744128    -16.630200  1
      0.751879    -16.696800  1
      0.759631    -16.748800  1
      0.767382    -16.782200  1
      0.775134    -16.793800  1
      0.779608    -16.793600  1
      0.784082    -16.793100  1
      0.788556    -16.792300  1
      0.793030    -16.791100  1
      0.797504    -16.789700  1
      0.801978    -16.787900  1
      0.806452    -16.785700  1
      0.810926    -16.783300  1
      0.815400    -16.780500  1
      0.819874    -16.777400  1
      0.824348    -16.773900  1
      0.828822    -16.770200  1
      0.833296    -16.766100  1
      0.837770    -16.761700  1
      0.842244    -16.756900  1
      0.846718    -16.751900  1
      0.851193    -16.746500  1
      0.855667    -16.740800  1
      0.860141    -16.734800  1
      0.864615    -16.728500  1
      0.869089    -16.721800  1
      0.873563    -16.714900  1
      0.878037    -16.707600  1
      0.882511    -16.700100  1
      0.886985    -16.692200  1
      0.891459    -16.684000  1
      0.895933    -16.675500  1
      0.900407    -16.666700  1
      0.904881    -16.657600  1
      0.909355    -16.648300  1
      0.913829    -16.638600  1
      0.918303    -16.628600  1
      0.922777    -16.618400  1
      0.927252    -16.607800  1
      0.931726    -16.597000  1
      0.936200    -16.585900  1
      0.940674    -16.574600  1
      0.945148    -16.563000  1
      0.949622    -16.551100  1
      0.954096    -16.538900  1
      0.958570    -16.526500  1
      0.963044    -16.513900  1
      0.967518    -16.501000  1
      0.971992    -16.487900  1
      0.976466    -16.474600  1
      0.980940    -16.461000  1
      0.985414    -16.447200  1
      0.989888    -16.433200  1
      0.994362    -16.419100  1
      0.998836    -16.404700  1
      1.003311    -16.390200  1
      1.007785    -16.375500  1
      1.012259    -16.360600  1
      1.016733    -16.345600  1
      1.021207    -16.330500  1
      1.025681    -16.315200  1
      1.030155    -16.299900  1
      1.034629    -16.284500  1
      1.039103    -16.269000  1
      1.043577    -16.253500  1
      1.048051    -16.237900  1
      1.052525    -16.222400  1
      1.056999    -16.206900  1
      1.061473    -16.191400  1
      1.065947    -16.176100  1
      1.070421    -16.160800  1
      1.074895    -16.145700  1
      1.079370    -16.130800  1
      1.083844    -16.116200  1
      1.088318    -16.101800  1
      1.092792    -16.087700  1
      1.097266    -16.074000  1
      1.101740    -16.060800  1
      1.106214    -16.048100  1
      1.110688    -16.035900  1
      1.115162    -16.024400  1
      1.119636    -16.013600  1
      1.124110    -16.003600  1
      1.128584    -15.994500  1
      1.133058    -15.986500  1
      1.137532    -15.979500  1
      1.142006    -15.973800  1
      1.146480    -15.969400  1
      1.150954    -15.966500  1
      1.155429    -15.965100  1
      1.159903    -15.965500  1
      1.164377    -15.967600  1
      1.168851    -15.971700  1
      1.173325    -15.977900  1
      1.177799    -15.986200  1
      1.182273    -15.996700  1
      1.186747    -16.009600  1
      1.191221    -16.024800  1
      1.195695    -16.042400  1
      1.200169    -16.062500  1
      1.204643    -16.084900  1
      1.209117    -16.109700  1
      1.213591    -16.136700  1
      1.218065    -16.165600  1
      1.222539    -16.183600  1
      1.231488    -16.121500  1
      1.240436    -16.054000  1
      1.249384    -15.985000  1
      1.258332    -15.914700  1
      1.267280    -15.843100  1
      1.276228    -15.770200  1
      1.285176    -15.696000  1
      1.294124    -15.620600  1
      1.303072    -15.543900  1
      1.312021    -15.465900  1
      1.320969    -15.386700  1
      1.329917    -15.306300  1
      1.338865    -15.224600  1
      1.347813    -15.141700  1
      1.356761    -15.057500  1
      1.365709    -14.972100  1
      1.374657    -14.885500  1
      1.383606    -14.797700  1
      1.392554    -14.708700  1
      1.401502    -14.618400  1
      1.410450    -14.527000  1
      1.419398    -14.434400  1
      1.428346    -14.340600  1
      1.437294    -14.245600  1
      1.446242    -14.149500  1
      1.455190    -14.052300  1
      1.464139    -13.953900  1
      1.473087    -13.854400  1
      1.482035    -13.753700  1
      1.490983    -13.652000  1
      1.499931    -13.549200  1
      1.508879    -13.445300  1
      1.517827    -13.340300  1
      1.526775    -13.234300  1
      1.535724    -13.127300  1
      1.544672    -13.019300  1
      1.553620    -12.910300  1
      1.562568    -12.800300  1
      1.571516    -12.689400  1
      1.580464    -12.577500  1
      1.589412    -12.464800  1
      1.598360    -12.351100  1
      1.607309    -12.236600  1
      1.616257    -12.121300  1
      1.625205    -12.005200  1
      1.634153    -11.888300  1
      1.643101    -11.770700  1
      1.652049    -11.652400  1
      1.660997    -11.533400  1
      1.669945    -11.413800  1
      1.678893    -11.293700  1
      1.687842    -11.172900  1
      1.696790    -11.051700  1
      1.705738    -10.930100  1
      1.714686    -10.808000  1
